participant_id,cleaned_ids,f0_mean,f0_min,f0_max,f0_range,f0_sd,intensity_mean,intensity_min,intensity_max,intensity_range,intensity_sd,f1_mean,f1_sd,f2_mean,f2_sd,f3_mean,f3_sd,f2_f1_mean,f3_f1_mean,f2_f1_sd,f3_f1_sd,jitter,shimmer,percent_unvoiced,percent_breaks,pause_duration_max,pause_duration_avg,duration,average_outer_brow_height_mean,average_inner_brow_height_mean,eye_open_mean,outer_lip_height_mean,inner_lip_height_mean,lip_corner_distance_mean,smile_mean,pitch_mean,yaw_mean,roll_mean,average_outer_brow_height_std,average_inner_brow_height_std,eye_open_std,outer_lip_height_std,inner_lip_height_std,lip_corner_distance_std,smile_std,pitch_std,yaw_std,roll_std,average_outer_brow_height_min,average_inner_brow_height_min,eye_open_min,outer_lip_height_min,inner_lip_height_min,lip_corner_distance_min,smile_min,pitch_min,yaw_min,roll_min,average_outer_brow_height_max,average_inner_brow_height_max,eye_open_max,outer_lip_height_max,inner_lip_height_max,lip_corner_distance_max,smile_max,pitch_max,yaw_max,roll_max,average_outer_brow_height_median,average_inner_brow_height_median,eye_open_median,outer_lip_height_median,inner_lip_height_median,lip_corner_distance_median,smile_median,pitch_median,yaw_median,roll_median,Total Words,Unique Words,Filler Words,Audio Duration (s),Duration/Total Words,Duration/Unique Words,Duration/Filler Words,Individual,We,They,Non-Fluences,PosEmotion,NegEmotion,Anxiety,Anger,Sadness,Cognitive,Inhibition,Preceptual,Relativity,Work,Swear,Articles,Verbs,Adverbs,Prepositions,Conjunctions,Negations,Quantifiers,Numbers
PP43,P43,160.041343,74.95580792,599.70834,524.7525321,151.8717876,-15.200614,-30.38686,0.0,30.38686,6.04415,617.529048,264.0057736,1743.624866,357.5734195,2694.590278,374.3048997,3.216709485,4.921700295,1.368166135,1.789959483,0.03505323,0.203490148,13.76544364,2.4275118,1.83,0.225,117.686,0.020569361,0.020118106,0.013309522,0.02973621,0.003914699,0.052499241,32.32333333,-1.288045161,-27.78291337,-21.45945657,0.001063928,0.001817434,0.001219786,0.002597871,0.00216164,0.001278992,12.80943055,7.790475331,6.047279471,8.170745141,0.018809449,0.017116958,0.011591132,0.024874695,0.000277382,0.051189412,13.0,-7.941164967,-36.58124946,-35.20749145,0.022010938,0.022743704,0.015134558,0.032658009,0.006864279,0.054673996,48.66666667,9.945673762,-19.71478007,-10.42384108,0.020463543,0.02000542,0.013061032,0.030500127,0.003729225,0.052330677,34.2,-7.057924325,-26.2486912,-19.58141791,354,160,15,117.686,3.01,1.36,0.13,0,3,3,15,0,0,0,0,0,2,0,0,0,0,0,23,35,24,34,24,0,2,4
PP44,P44,206.6932625,74.94325128,599.867398,524.9241467,135.8495399,-19.482784,-31.309101,0.0,31.309101,6.680272,661.4346311,326.4940102,1878.223033,355.7815329,2888.147623,409.1054032,3.378753426,5.175686905,1.457214716,2.032147204,0.054504596,0.223545615,35.8539498,4.568238779,6.51,0.370623441,414.515,0.030517677,0.032430459,0.016929937,0.04300744,0.010464034,0.070971762,24.13,-1.420346784,-9.713326884,2.498434043,0.003069411,0.004116086,0.002170758,0.007487406,0.007224481,0.004654147,15.81890009,6.602041359,8.497121364,7.682769144,0.025490889,0.026146942,0.013664198,0.033429589,0.002667904,0.064202416,0.0,-10.53225599,-20.44229015,-7.288307022,0.034741248,0.038449297,0.019711593,0.053500824,0.021247129,0.078128863,41.0,8.080135532,3.045231523,14.08517408,0.030590931,0.031376099,0.016256222,0.040283413,0.006282382,0.069811911,30.4,0.003189331,-8.261354181,3.941428583,949,342,41,414.515,2.29,0.83,0.1,15,12,8,41,0,0,0,0,0,7,0,0,2,3,0,57,127,69,104,52,3,0,8
PP45,P45,130.8000128,75.08887826,598.2146229,523.1257447,70.61483684,-15.501992,-35.937153,9.54e-07,35.937153,7.637335,565.1353025,299.0567336,1801.886239,366.7427735,2745.485763,416.3992519,3.84823591,5.799275076,1.875520971,2.597104804,0.025154251,0.187996764,10.06562235,1.515718563,1.41,0.234814815,188.96,0.021013438,0.021640675,0.017095307,0.031448267,0.006581633,0.057169408,0.0,-3.894986876,-2.292424849,0.742143943,0.000702756,0.000931754,0.001730709,0.003063605,0.002890279,0.002843129,0.0,2.317276701,5.596562824,1.95226079,0.020370221,0.020589858,0.015633733,0.02776748,0.003049201,0.054770972,0.0,-7.744170493,-8.489160171,-1.597513711,0.022319514,0.023176885,0.020349076,0.034851376,0.010496659,0.062694383,0.0,-1.776167878,4.856078687,4.032293145,0.020635246,0.021256194,0.016403296,0.032489142,0.005459811,0.056135855,0.0,-2.421587592,-4.396039874,1.050042833,649,264,13,188.96,3.43,1.4,0.07,10,0,2,13,0,0,0,0,0,7,0,0,1,4,0,43,76,44,72,38,0,3,1
PP47,P47,121.7712055,75.17012027,538.6221872,463.4520669,34.08169745,-23.799753,-34.83402,0.0,34.83402,5.9760704,697.6079712,367.0490418,1863.978178,409.8787842,2912.905277,420.4672656,3.218434031,5.076498305,1.437512554,2.172590081,0.018650244,0.17982817,28.08840725,4.009819967,1.32,0.348061224,121.438,0.023191133,0.022714289,0.014179405,0.028140738,0.002167852,0.066536622,26.85666667,-4.433303463,-2.805375135,11.43542182,0.001827745,0.002633745,0.001462823,0.002307228,0.000437975,0.001894782,12.12609491,8.783432071,7.644725203,2.809577438,0.019575306,0.017532,0.012157544,0.023834925,0.001540194,0.063774624,13.75,-18.33258462,-12.53342485,7.52040413,0.024585856,0.024862483,0.015773125,0.030579261,0.00280952,0.069723172,49.0,6.923219016,5.571471535,15.2603276,0.023867178,0.0237664,0.015055572,0.029074214,0.002023367,0.06645799,26.2,-1.877558547,-1.232300632,12.42131741,325,149,13,121.438,2.68,1.23,0.11,3,1,3,13,0,0,1,0,0,1,0,0,1,3,0,12,41,32,27,29,0,0,3
PP48,P48,132.1550829,75.11034687,591.8903125,516.7799656,98.78729059,-30.031158,-40.703545,0.0,40.703545,5.984207,662.9031645,362.3318563,1835.80104,360.8052217,2855.564142,429.9253653,3.362176094,5.26588518,1.596159765,2.501259058,0.025454556,0.192718023,42.95154185,7.28314239,3.06,0.339606742,140.74,0.015752804,0.015358334,0.01053715,0.021300247,0.001029452,0.042602988,54.24666667,-2.157132373,-12.59198121,2.14448685,0.00100261,0.001374645,0.000847585,0.002013679,0.000752741,0.002868227,22.44972259,5.011058291,6.549871435,7.28782864,0.014485915,0.013713718,0.009509361,0.018282718,0.000248379,0.037513785,32.33333333,-8.241652967,-24.41664296,-8.975153775,0.017074007,0.017522149,0.012041099,0.024032427,0.002366395,0.045399301,97.0,3.683102142,-5.657430752,10.65661316,0.016242795,0.015611647,0.010354028,0.020789962,0.00102525,0.044244958,48.5,0.110856964,-9.488549922,5.962245129,428,181,9,140.74,3.04,1.29,0.06,7,9,5,8,0,0,0,0,0,2,0,1,0,8,0,25,65,26,40,38,1,0,2
PP49,P49,123.4382775,75.04458519,585.795232,510.7506468,53.47832304,-24.52098,-42.207317,0.0,42.207317,9.851006,641.6661875,297.1022728,1804.002204,356.8010828,2825.521181,374.7881293,3.258029843,5.094961944,1.345815131,1.864703664,0.016382274,0.161005961,22.815636,1.921911523,2.13,0.469459459,456.792,0.016277734,0.01385056,0.010732371,0.026816391,0.004808374,0.052538882,0.0,2.252562309,6.581441858,6.100853883,0.001141303,0.001200304,0.001651751,0.004440525,0.002410198,0.005036228,0.0,4.184357377,7.618135077,7.602159539,0.014911264,0.011468358,0.008662481,0.021959232,0.002402904,0.045951325,0.0,-2.446464462,-0.104373394,-8.360377543,0.018370283,0.014707434,0.013566915,0.034273121,0.008555442,0.061533807,0.0,9.254703117,20.60250767,13.9895256,0.015931493,0.014403277,0.010183088,0.025458928,0.004123372,0.051453182,0.0,1.969321953,3.635642579,8.269159082,1043,341,19,456.792,2.28,0.75,0.04,17,2,13,18,0,0,0,0,0,8,0,3,4,7,0,61,155,93,90,80,3,7,4
PP50,P50,134.9563475,74.96073536,598.7588073,523.7980719,123.4217604,-18.818796,-33.799732,-9.54e-07,33.799732,5.929824,632.423119,278.7093737,1779.163986,368.8018889,2864.413592,374.5957047,3.179706426,5.109023744,1.264607353,1.776765078,0.030637953,0.200344649,15.53908091,2.564480472,1.14,0.218275862,244.416,0.015986526,0.014526282,0.008643085,0.02540774,0.003113525,0.048191406,0.09,0.798827564,-2.77638573,2.394807222,0.002040351,0.002243347,0.00143045,0.003772003,0.002139588,0.004864734,0.111355287,3.858318626,3.645482835,4.029164848,0.01242484,0.010610131,0.006448523,0.021300041,0.001051687,0.039140621,0.0,-3.899611327,-8.838659928,-2.124386416,0.017971695,0.016419643,0.010723174,0.031336172,0.006429805,0.052894326,0.25,7.377054719,0.6118042,8.265921381,0.017217292,0.015945541,0.008762526,0.023318441,0.002121685,0.050487643,0.0,0.462830687,-0.335842904,1.752370868,739,258,26,244.416,3.02,1.06,0.11,8,6,0,25,2,0,0,0,0,7,0,0,0,2,0,46,90,68,74,55,0,3,9
PP52,P52,111.4394932,75.04518265,599.0549545,524.0097719,59.40108502,-15.4544525,-26.389313,9.54e-07,26.389313,5.74424,672.3665615,317.1138669,1805.93084,395.4637588,2878.001053,426.0481062,3.101427424,4.9575946,1.254333452,1.819885568,0.020928597,0.185324122,31.23743514,4.463102077,1.71,0.323069307,313.374,0.022571937,0.024201585,0.010893752,0.028201924,0.003197838,0.051418074,22.20666667,3.921395329,-4.669156151,0.996372458,0.000998427,0.001238059,0.000482988,0.004979693,0.003361077,0.001171619,11.8843389,2.252301198,1.671487917,1.441867797,0.020766141,0.021998772,0.010237249,0.023233736,0.000501753,0.049291847,12.2,0.55747274,-6.579518289,-0.414280849,0.0237459,0.025536188,0.011489996,0.037733366,0.009695612,0.052502752,45.0,6.639468654,-1.913103328,3.684712739,0.02277468,0.024291847,0.010966478,0.026997856,0.002345926,0.051993693,16.33333333,4.333007923,-5.234210597,0.273446253,819,271,29,313.374,2.61,0.86,0.09,19,5,2,27,0,1,0,0,0,1,0,0,0,11,0,28,109,58,78,66,2,1,9
PP53,P53,232.5789144,85.68177165,500.8114093,415.1296376,53.36617819,-16.405582,-25.572948,0.0,25.572948,5.6916146,777.2848759,384.4673768,1937.13385,385.1891065,2961.002625,420.455818,2.957049479,4.54458426,1.262496317,1.884320934,0.024460431,0.179487193,20.00144938,3.053435115,1.47,0.69,27.598,0.027153145,0.028234287,0.016737962,0.037295033,0.009048845,0.070188861,25.50333333,-6.81980713,0.484400009,3.17368474,0.000968121,0.001753507,0.000944089,0.008635617,0.007866175,0.005417258,15.28245326,2.810453923,4.689066881,4.522328628,0.026023395,0.025668216,0.01513166,0.02663657,0.002269923,0.064184343,2.0,-11.0022689,-7.441511268,-0.296208528,0.028906322,0.03112939,0.017822169,0.052684028,0.023994233,0.078626677,42.66666667,-2.715809433,6.387613133,11.56742557,0.026783007,0.027992302,0.017067318,0.034724612,0.005267168,0.067626445,30.6,-5.926028672,1.663661325,0.502215172,91,58,1,27.598,3.3,2.1,0.04,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,15,0,5,7,0,0,1
PP55,P55,180.3858953,74.94231728,586.0311254,511.0888081,46.48660277,-15.486309,-26.080952,0.0,26.080952,5.4942746,675.6177259,277.5728637,1851.075484,374.0654173,2895.960371,373.5054607,3.080297887,4.829725588,1.258544173,1.924091312,0.019555139,0.187774867,23.14082963,2.912621359,2.46,0.33425,173.33,0.024581673,0.025645229,0.012111617,0.033570399,0.006426458,0.068146884,23.95333333,5.095401714,-2.63538678,-3.288245277,0.001186917,0.00161979,0.001709669,0.003494212,0.003705719,0.00708535,18.88549826,2.265245378,6.489805814,4.668910442,0.023381857,0.023904381,0.00875062,0.029869463,0.001903986,0.060912135,0.0,3.207277162,-8.919527496,-10.18492878,0.026589835,0.027855374,0.013269054,0.039892655,0.01304703,0.08021341,46.5,9.05760484,9.464031797,4.074510467,0.024517944,0.024951963,0.012928197,0.033542703,0.005979145,0.065717575,32.66666667,3.713946192,-4.218100397,-2.651627467,488,222,5,173.33,2.82,1.28,0.03,5,3,5,3,13,0,0,0,0,3,0,1,0,5,0,27,59,75,52,27,0,2,3
PP56,P56,218.2842528,92.47911567,321.4456755,228.9665598,42.70521325,-16.321548,-25.760273,0.0,25.760273,5.457677,765.1551133,379.3392996,1945.317232,377.4771696,2952.318351,418.0150292,3.004706727,4.572358364,1.200687363,1.758880611,0.02327932,0.185632672,31.25,6.015037594,3.99,0.76125,19.488,0.028291614,0.030582837,0.013683362,0.02575287,0.002113116,0.064762062,66.45333333,1.353629461,-7.278820316,0.435047091,0.000914242,0.001410571,0.00107656,0.003035208,0.001145811,0.002640163,17.09742801,3.0420299,0.834282571,2.163370112,0.027273606,0.029269307,0.012066337,0.021838672,0.000225232,0.059729266,51.5,-2.049895844,-8.293129008,-3.78214551,0.029934633,0.033294486,0.014768882,0.029201704,0.003815445,0.067414764,99.0,6.948258447,-5.753666792,2.284661178,0.028160616,0.030193625,0.014285429,0.02663227,0.002297371,0.06565533,57.5,0.812293707,-7.45688472,1.121957548,64,46,1,19.488,3.28,2.36,0.05,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,9,0,3,7,0,0,1
PP57,P57,223.5320389,77.01030259,472.9554245,395.9451219,61.90858801,-13.785198,-24.460903,0.0,24.460903,6.0734816,710.3756163,321.7109365,1892.077801,357.9867465,2869.255351,389.7419301,3.079875879,4.654407178,1.241066718,1.749616073,0.0253954,0.194912585,31.02676191,4.452054795,1.14,0.447692308,18.758,0.025716077,0.026771028,0.014065562,0.033762593,0.007809216,0.072585967,67.97666667,-6.303634284,-2.149638485,1.501493415,0.001144796,0.001607935,0.003190297,0.004843661,0.005060009,0.007800544,17.53982643,4.93412555,2.77763101,5.717978875,0.024296947,0.024305536,0.011268504,0.026610221,0.002564108,0.064150892,51.33333333,-13.41943549,-6.480383179,-6.450749015,0.027031675,0.028569096,0.018774684,0.039523369,0.015002608,0.085341737,100.0,0.507379594,1.614428911,11.11718474,0.02565355,0.02664667,0.01191857,0.032232967,0.005532922,0.070798171,63.25,-5.887763324,-1.006482172,-0.050899202,76,49,1,18.758,4.05,2.61,0.05,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,13,0,3,6,0,0,1
PP58,P58,205.9237961,75.9894996,596.2027008,520.2132012,43.13837031,-18.483677,-30.469643,9.54e-07,30.469643,5.8781977,690.839374,315.9728481,1930.05014,317.9732264,2986.842619,347.1247498,3.355292534,5.237685707,1.549854535,2.439503966,0.029155115,0.172381774,28.75331158,4.277805737,3.72,0.309,182.692,0.023024604,0.023658455,0.012105615,0.030471815,0.008807444,0.066567659,20.42666667,-2.027153085,6.520066894,-1.588214805,0.001917618,0.002509876,0.001314816,0.005451232,0.005535089,0.005323605,17.0288435,2.880788682,3.284153924,4.253186118,0.021135233,0.02100197,0.010430377,0.021894677,0.001761696,0.059142293,0.0,-6.53533328,2.682112518,-7.160295398,0.026293078,0.028271809,0.013915639,0.036750261,0.016294102,0.074267762,39.8,1.274186427,12.28423766,4.610530756,0.022356244,0.023076351,0.012295734,0.029321226,0.009181451,0.066245747,29.0,-1.175733943,5.504240399,-1.104786187,498,224,13,182.692,2.73,1.23,0.07,5,12,4,12,0,0,0,0,0,0,0,0,0,1,0,36,57,34,55,34,0,1,12
PP59,P59,232.9802521,89.50072807,596.1910141,506.6902861,50.39293583,-27.167646,-45.404907,9.54e-07,45.404907,8.050488,635.5355558,284.0871125,1883.529435,387.0328226,2884.273762,369.605636,3.416073638,5.210417334,1.453488323,1.947538955,0.017593658,0.148874552,12.80805545,1.536998891,1.23,0.307113402,232.588,0.024788409,0.025497315,0.013270338,0.030349662,0.004140871,0.062576578,54.40333333,-0.187565492,-6.599583457,-3.269774208,0.001230178,0.001406268,0.002329579,0.004281382,0.003775134,0.003118144,19.86539817,6.401100904,2.391269869,4.049136058,0.023122674,0.023622387,0.010853309,0.023764559,0.00042647,0.059260262,35.66666667,-7.98850087,-8.883391024,-8.245565453,0.026387312,0.027350359,0.016996992,0.036439645,0.011172241,0.068107884,92.0,10.40358581,-2.03320187,3.044771509,0.025410003,0.025978225,0.01212545,0.030710176,0.002523494,0.062526947,50.25,0.342033904,-7.618998394,-4.60256777,858,270,18,232.588,3.69,1.16,0.08,13,7,12,15,5,0,0,0,0,32,0,1,0,7,0,30,139,77,58,68,4,6,5
PP60,P60,221.8229565,95.75965454,382.3976672,286.6380127,49.92579079,-13.222922,-23.543999,9.54e-07,23.543999,5.9727616,642.7387286,245.9114467,1871.947391,298.2460067,2820.432141,350.3741886,3.241274133,4.828840863,1.125183126,1.438653263,0.023001348,0.180923641,29.3904209,6.071428571,1.26,0.285882353,16.536,0.026278852,0.026188444,0.013085523,0.03529323,0.005492355,0.060065508,23.51333333,7.761455428,10.02552569,0.278065848,0.001486814,0.001780888,0.001480067,0.002965535,0.002939887,0.004388421,14.92561705,6.80531181,2.254472081,2.351668052,0.023587846,0.023028349,0.011071584,0.031261487,0.002388461,0.055740123,0.0,-5.028873692,7.986195603,-3.765893044,0.028000163,0.027740783,0.015353698,0.039489958,0.010216646,0.068131214,45.5,15.02905205,13.51948207,2.89264677,0.026745031,0.027274464,0.012558811,0.036053867,0.004559413,0.058300833,23.0,9.010964747,8.566715838,1.248884852,82,53,0,16.536,4.96,3.21,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,13,0,3,8,0,0,1
PP61,P61,187.4241731,76.64840743,599.0524859,522.4040785,40.01091086,-21.929186,-31.78269,0.0,31.78269,5.303228,690.8244388,345.9234669,1937.873954,328.881232,2994.530868,346.2757985,3.329347248,5.189675132,1.369274857,2.131435142,0.024303198,0.189590754,30.20692069,4.276550249,1.89,0.34525,137.154,0.017524586,0.015984352,0.014008637,0.020162261,0.001563923,0.05978242,4.36,-11.17801524,2.864256304,6.114648379,0.001142848,0.001361237,0.001530882,0.003804056,0.001156962,0.00486669,2.568735097,4.55427784,11.48557726,2.365434816,0.016446805,0.01427434,0.011525653,0.014120433,0.000227309,0.052893397,1.0,-19.60000963,-19.17382068,1.666502417,0.019577403,0.018313529,0.0157178,0.023922182,0.003091292,0.068135793,8.0,-7.656103884,13.70970121,8.761627039,0.017334476,0.015441736,0.014293301,0.021344293,0.001573437,0.059149878,4.8,-8.189521972,6.792308765,6.620559407,341,174,6,137.154,2.49,1.27,0.04,5,6,0,6,0,0,0,0,0,1,0,0,0,2,0,24,45,13,32,23,0,2,2
PP62,P62,220.203252,76.83425921,453.4094461,376.5751869,68.18828146,-14.504115,-24.61314,0.0,24.61314,5.46358,721.5915135,286.1340455,1890.021019,364.2748632,2868.558194,371.0349158,2.929866164,4.411307991,1.044297519,1.28988263,0.021469007,0.193921207,0.0,0.0,0.0,0.0,7.916,0.021418646,0.019708562,0.01436101,0.026905255,0.002629606,0.061875709,0.16,3.882277268,9.340573231,4.981497054,0.000321811,0.001018489,0.00093105,0.006316875,0.00303921,0.002896995,0.32,7.622285763,5.640383108,1.974185458,0.02101062,0.018511177,0.013365314,0.018240274,0.000664232,0.057207586,0.0,-10.65133946,-1.818881373,1.996820055,0.021957079,0.021412861,0.015855911,0.037795237,0.008549016,0.064615164,0.8,10.61977532,13.41292529,7.492790077,0.021449495,0.019259263,0.014200671,0.026899531,0.000725249,0.063779976,0.0,5.84859462,11.53936256,4.859785095,36,31,0,7.916,4.55,3.92,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,3,0,0,1
PP63,P63,159.3485934,76.44239922,464.1426386,387.7002394,65.950058,-18.669285,-28.342602,-9.54e-07,28.342602,6.2009883,710.2720302,385.1218638,1872.150042,376.9226009,2903.15181,424.8998134,3.198920277,5.007859647,1.353942519,2.087722691,0.028841982,0.191070804,42.97972702,6.786427146,3.63,0.503823529,39.856,0.019742944,0.018756402,0.013367955,0.023091026,0.002889229,0.058531353,74.19666667,-9.73444581,3.134373157,6.762620065,0.001215032,0.001982358,0.001001239,0.002677026,0.002285009,0.002403957,8.096792232,5.659858953,4.283106574,4.573591989,0.018338655,0.016713964,0.011700635,0.01831543,0.000970631,0.054039565,62.4,-18.18262096,-4.798339151,-2.071234281,0.021528458,0.021700323,0.014506057,0.026442756,0.007325067,0.061275904,83.5,-2.309395819,8.172055427,10.65383283,0.019032477,0.017830427,0.013889906,0.023795577,0.002364878,0.059108739,77.75,-9.856360651,4.116291702,7.794602224,127,76,1,39.856,3.19,1.91,0.03,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10,20,6,5,4,0,0,2
PP64,P64,124.8194443,74.98057216,596.6488968,521.6683247,60.77129649,-20.552801,-37.46454,0.0,37.46454,7.726372,637.4537748,336.4530226,1817.366853,389.1902288,2811.651196,425.8621941,3.413641424,5.274917349,1.538783528,2.137876413,0.024905488,0.186554881,16.04231068,2.067619132,1.65,0.281974249,409.542,0.017667587,0.017188075,0.01295701,0.023626386,0.001970628,0.050527013,1.026666667,1.866480228,1.190211641,2.132401219,0.000914647,0.00143829,0.000699121,0.002342617,0.001221332,0.000860927,0.655370972,2.905041237,4.473624584,6.631502945,0.016234654,0.014634891,0.011654662,0.020775133,0.000299802,0.049147099,0.0,-1.305194774,-6.704159927,-6.397779812,0.018933016,0.019012126,0.013667022,0.026745607,0.003440203,0.051462241,2.0,6.142281404,6.163466483,8.598938054,0.017607189,0.017374727,0.013148206,0.023322997,0.002270848,0.050709638,1.0,0.41487873,1.445520555,5.156729435,1217,375,77,409.542,2.97,0.92,0.19,8,14,6,77,8,0,0,0,0,8,0,0,3,5,0,88,156,89,105,94,0,6,9
PP65,P65,121.5772241,75.08653887,599.7467629,524.6602241,58.82697992,-18.871721,-34.885204,9.54e-07,34.885204,6.8496585,612.7647402,339.6067436,1756.110694,408.6631012,2796.079918,433.6517219,3.412546861,5.439897986,1.467158939,2.117046618,0.02089822,0.175829665,19.31954612,2.600878743,2.37,0.282466019,752.968,0.020717654,0.019957422,0.013604026,0.025601183,0.004812852,0.054486607,38.88333333,-5.929542581,-11.52001801,-5.626352778,0.0018891,0.002772309,0.00096191,0.004319868,0.003791827,0.00229982,23.45572662,2.988443728,1.843512827,2.169312663,0.018271433,0.016726021,0.012019794,0.020487971,0.000754448,0.051874187,18.0,-9.05111467,-14.13411008,-9.56695263,0.024093185,0.024970829,0.014895378,0.033463377,0.011953396,0.058735802,83.0,-0.937015476,-9.598289662,-3.550802364,0.020428596,0.019336352,0.013730557,0.024630796,0.003672211,0.053952546,29.66666667,-6.708539412,-11.11253684,-5.556061243,1981,609,73,752.968,2.63,0.81,0.1,33,31,35,73,9,1,2,0,0,7,0,5,0,16,0,127,234,162,191,140,2,12,23
PP66,P66,130.7751767,75.01801258,599.0350169,524.0170044,76.33442076,-17.538446,-34.523613,0.0,34.523613,5.9255643,581.9452698,296.2163404,1717.740017,439.6464348,2850.502739,418.1823302,3.420903977,5.671888533,1.500273824,2.133145622,0.027089133,0.190554854,9.270493962,1.778568253,1.02,0.17955,387.358,0.019515497,0.01954559,0.012714842,0.029907155,0.005364234,0.054673561,5.39,2.757040078,-16.98387266,-1.556948492,0.001821754,0.002874583,0.00054447,0.004931656,0.005832196,0.003171093,3.440697604,2.838290687,3.118128631,5.855103258,0.01675346,0.014705791,0.011998842,0.025580722,0.000555894,0.050093086,0.0,-1.666342886,-23.1008655,-9.570594726,0.022341226,0.023485162,0.013402304,0.0391906,0.016761976,0.05871577,10.5,6.316343465,-14.86175841,7.709079527,0.019316205,0.019302181,0.012872932,0.02787653,0.00277341,0.055639109,5.25,3.098490668,-15.18801085,-3.087760039,1380,392,42,387.358,3.56,1.01,0.11,23,21,13,42,5,0,0,0,0,5,0,1,0,9,0,83,195,132,141,111,1,1,11
PP67,P67,162.9182927,75.53834172,571.5720419,496.0337002,71.23639403,-22.831633,-40.73996,0.0,40.73996,8.794919,615.1929795,346.069509,1761.579608,448.0152013,2850.512373,450.2547628,3.409980993,5.570887307,1.573517317,2.38812743,0.029094373,0.177941383,17.77665232,2.159827214,1.44,0.312,157.96,0.016885179,0.014527585,0.014365115,0.023962707,0.004564403,0.054531137,45.40666667,-11.28758557,8.067536438,8.564790001,0.002094415,0.002546416,0.000492966,0.005648682,0.003300205,0.004197783,28.58871883,5.874239343,6.53958887,4.661509005,0.013142751,0.009706328,0.013617017,0.017561943,0.001566794,0.047789015,20.2,-21.84423265,3.323798941,2.102787562,0.019168491,0.016739246,0.014961786,0.034198933,0.010762634,0.059411486,99.0,-4.550091537,20.9632834,15.92264412,0.017496152,0.015762273,0.014309624,0.022717283,0.004221407,0.056162443,33.33333333,-9.589385786,5.451506685,7.140532621,520,218,11,157.96,3.29,1.38,0.07,5,0,3,11,3,0,0,0,0,2,0,1,0,2,0,33,69,40,43,34,0,2,5
PP69,P69,149.1463948,74.95381827,599.8766121,524.9227939,140.6944376,-15.623581,-26.75772,-9.54e-07,26.75772,5.540471,676.005954,390.3387388,1815.824043,369.8952606,2799.226484,470.4270114,3.315637443,5.122580065,1.718798472,2.624273315,0.036003344,0.204024498,30.96953938,4.442970822,1.47,0.31108209,269.2,0.024636667,0.027536769,0.01256074,0.029409656,0.005643388,0.053784912,2.91,18.17948011,4.109609078,1.543245568,0.000967284,0.001308747,0.000846468,0.006813555,0.003530762,0.002371689,2.476368309,7.815608046,8.591425873,11.97134207,0.023453198,0.025614145,0.011737187,0.017447175,0.001151385,0.049787128,0.0,3.826552802,-7.870601209,-19.82849048,0.025713288,0.029263197,0.014065186,0.037468172,0.010469394,0.056501595,6.0,24.60001238,15.9484999,13.09013177,0.024959365,0.027501109,0.012341276,0.029011431,0.004066991,0.054339011,3.8,23.0048189,6.798298442,1.719363528,696,254,21,269.2,2.59,0.94,0.08,12,6,4,21,0,0,0,0,0,10,0,0,2,2,0,43,100,72,50,44,0,4,9
PP70,P70,213.0500446,75.03280333,584.3039864,509.2711831,66.23897549,-21.995724,-38.486732,0.0,38.486732,7.2226233,647.3957258,224.3850283,1798.711493,293.7653109,2754.164388,286.3140433,3.056822667,4.658711885,1.062633935,1.434644483,0.021039867,0.17260881,15.4952668,2.383493419,1.47,0.26238806,113.454,0.022833041,0.021779892,0.017273523,0.032160029,0.008950875,0.071834998,75.0,-13.16024787,9.934563827,-5.921756979,0.001085693,0.002021426,0.001846352,0.005653397,0.007010917,0.00576971,38.72983346,4.499556113,10.48806545,2.666513341,0.02191167,0.01947676,0.014807173,0.026735704,0.001092272,0.063437767,0.0,-18.20121126,-2.334228782,-9.594565561,0.024641649,0.024759622,0.019248496,0.039910625,0.016454435,0.077932312,100.0,-8.134258377,23.65719065,-2.648979387,0.022389423,0.021441593,0.017519212,0.030996893,0.009128397,0.072984956,100.0,-13.15276091,9.207646719,-5.721741485,414,167,3,113.454,3.65,1.47,0.03,5,1,0,3,1,1,0,0,0,4,0,0,1,3,0,21,63,33,35,22,0,1,2
